dive_id,mode,date,depth,time,max_depth,depth_minus,max_depth_minus,duration,temp,date_lub,date_lub_min,date_day
71,2,2023-02-22 10:01:12,3.13,2068,12.99,-3.13,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.1,2070,12.99,-3.1,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.08,2072,12.99,-3.08,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.22,2074,12.99,-3.22,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.38,2076,12.99,-3.38,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.46,2078,12.99,-3.46,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.51,2080,12.99,-3.51,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.3,2082,12.99,-3.3,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.29,2084,12.99,-3.29,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.45,2086,12.99,-3.45,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.52,2088,12.99,-3.52,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.55,2090,12.99,-3.55,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.47,2092,12.99,-3.47,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.51,2094,12.99,-3.51,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.61,2096,12.99,-3.61,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.6,2098,12.99,-3.6,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.69,2100,12.99,-3.69,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.61,2102,12.99,-3.61,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.62,2104,12.99,-3.62,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.44,2106,12.99,-3.44,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.46,2108,12.99,-3.46,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.76,2110,12.99,-3.76,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.76,2112,12.99,-3.76,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.57,2114,12.99,-3.57,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.4,2116,12.99,-3.4,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.37,2118,12.99,-3.37,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.64,2120,12.99,-3.64,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.33,2122,12.99,-3.33,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,3.15,2124,12.99,-3.15,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.96,2126,12.99,-2.96,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.79,2128,12.99,-2.79,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.7,2130,12.99,-2.7,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.78,2132,12.99,-2.78,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.89,2134,12.99,-2.89,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.59,2136,12.99,-2.59,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.39,2138,12.99,-2.39,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2.15,2140,12.99,-2.15,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,2,2142,12.99,-2,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,1.82,2144,12.99,-1.82,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,1.44,2146,12.99,-1.44,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
71,2,2023-02-22 10:01:12,1.07,2148,12.99,-1.07,-12.99,2149,21.9999943,2023-02-22T10:01:12Z,2023-02-22T10:01:00Z,2023-02-22T00:00:00Z
72,3,2023-02-22 14:56:19,1.37,0,1.95,-1.37,-1.95,8,21.9999943,2023-02-22T14:56:19Z,2023-02-22T14:56:00Z,2023-02-23T00:00:00Z
72,3,2023-02-22 14:56:19,1.73,2,1.95,-1.73,-1.95,8,21.9999943,2023-02-22T14:56:19Z,2023-02-22T14:56:00Z,2023-02-23T00:00:00Z
72,3,2023-02-22 14:56:19,1.95,4,1.95,-1.95,-1.95,8,21.9999943,2023-02-22T14:56:19Z,2023-02-22T14:56:00Z,2023-02-23T00:00:00Z
72,3,2023-02-22 14:56:19,1.49,6,1.95,-1.49,-1.95,8,21.9999943,2023-02-22T14:56:19Z,2023-02-22T14:56:00Z,2023-02-23T00:00:00Z
72,3,2023-02-22 14:56:19,0.23,8,1.95,-0.23,-1.95,8,21.9999943,2023-02-22T14:56:19Z,2023-02-22T14:56:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,1.32,0,2.99,-1.32,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,1.71,2,2.99,-1.71,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,2.14,4,2.99,-2.14,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,2.66,6,2.99,-2.66,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,2.97,8,2.99,-2.97,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,2,10,2.99,-2,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
73,3,2023-02-22 15:11:53,1.16,12,2.99,-1.16,-2.99,13,21.9999943,2023-02-22T15:11:53Z,2023-02-22T15:12:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,1.23,0,3.63,-1.23,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,1.9,2,3.63,-1.9,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,2.64,4,3.63,-2.64,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,3.3,6,3.63,-3.3,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,3.63,8,3.63,-3.63,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,3.18,10,3.63,-3.18,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,2.26,12,3.63,-2.26,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
74,3,2023-02-22 15:13:37,1.25,14,3.63,-1.25,-3.63,15,21.9999943,2023-02-22T15:13:37Z,2023-02-22T15:14:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,1.42,0,3.88,-1.42,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,2.07,2,3.88,-2.07,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,2.85,4,3.88,-2.85,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,3.45,6,3.88,-3.45,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,3.52,8,3.88,-3.52,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,3.88,10,3.88,-3.88,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,3.79,12,3.88,-3.79,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,2.64,14,3.88,-2.64,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
75,3,2023-02-22 15:15:23,0.99,16,3.88,-0.99,-3.88,17,21.9999943,2023-02-22T15:15:23Z,2023-02-22T15:15:00Z,2023-02-23T00:00:00Z
76,3,2023-02-23 12:51:17,1.98,0,10.86,-1.98,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,2.54,2,10.86,-2.54,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,3.43,4,10.86,-3.43,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,4.28,6,10.86,-4.28,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,4.55,8,10.86,-4.55,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,5.58,10,10.86,-5.58,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,6.68,12,10.86,-6.68,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,7.15,14,10.86,-7.15,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,8.07,16,10.86,-8.07,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,8.92,18,10.86,-8.92,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,9.16,20,10.86,-9.16,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,9.47,22,10.86,-9.47,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,10.05,24,10.86,-10.05,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,10.3,26,10.86,-10.3,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,10.34,28,10.86,-10.34,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,10.47,30,10.86,-10.47,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,10.86,32,10.86,-10.86,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,9.45,34,10.86,-9.45,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,8.66,36,10.86,-8.66,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,6.63,38,10.86,-6.63,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,4.84,40,10.86,-4.84,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,3.65,42,10.86,-3.65,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,2.98,44,10.86,-2.98,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
76,3,2023-02-23 12:51:17,1.65,46,10.86,-1.65,-10.86,47,21.9999943,2023-02-23T12:51:17Z,2023-02-23T12:51:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,2.16,0,12.86,-2.16,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,3.24,2,12.86,-3.24,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,4.43,4,12.86,-4.43,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,4.82,6,12.86,-4.82,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,5.19,8,12.86,-5.19,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,6.43,10,12.86,-6.43,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,7.38,12,12.86,-7.38,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,7.56,14,12.86,-7.56,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,8.84,16,12.86,-8.84,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,9.68,18,12.86,-9.68,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,10.27,20,12.86,-10.27,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,10.97,22,12.86,-10.97,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.07,24,12.86,-12.07,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.65,26,12.86,-12.65,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.36,28,12.86,-12.36,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.21,30,12.86,-12.21,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.05,32,12.86,-12.05,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.66,34,12.86,-11.66,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.71,36,12.86,-11.71,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.76,38,12.86,-11.76,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.7,40,12.86,-11.7,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.79,42,12.86,-11.79,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.04,44,12.86,-12.04,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.96,46,12.86,-11.96,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.13,48,12.86,-12.13,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.35,50,12.86,-12.35,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.33,52,12.86,-12.33,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.2,54,12.86,-12.2,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.33,56,12.86,-12.33,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.63,58,12.86,-12.63,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.75,60,12.86,-12.75,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.76,62,12.86,-12.76,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.86,64,12.86,-12.86,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.78,66,12.86,-12.78,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.72,68,12.86,-12.72,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,12.03,70,12.86,-12.03,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.32,72,12.86,-11.32,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11,74,12.86,-11,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,10.96,76,12.86,-10.96,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.16,78,12.86,-11.16,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.63,80,12.86,-11.63,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.6,82,12.86,-11.6,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.33,84,12.86,-11.33,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.19,86,12.86,-11.19,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.1,88,12.86,-11.1,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.08,90,12.86,-11.08,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,11.09,92,12.86,-11.09,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,9.92,94,12.86,-9.92,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,8.41,96,12.86,-8.41,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,7.36,98,12.86,-7.36,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,5.82,100,12.86,-5.82,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,4.59,102,12.86,-4.59,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,2.55,104,12.86,-2.55,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
77,3,2023-02-23 12:59:16,0.52,106,12.86,-0.52,-12.86,106,21.9999943,2023-02-23T12:59:16Z,2023-02-23T12:59:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,1.54,0,16.47,-1.54,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,2.59,2,16.47,-2.59,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,3.85,4,16.47,-3.85,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,5.4,6,16.47,-5.4,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,6.78,8,16.47,-6.78,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
78,3,2023-02-23 13:10:16,8.71,10,16.47,-8.71,-16.47,44,21.9999943,2023-02-23T13:10:16Z,2023-02-23T13:10:00Z,2023-02-24T00:00:00Z
